349190600;B00714A;2024-10-09 02:00;14.0
349190600;B00714A;2024-10-09 03:00;13.0
349190600;B00714A;2024-10-09 10:00;12.0
349190600;B00714A;2024-10-09 17:00;8.0
349190600;B00714A;2024-10-09 21:00;9.0
349190600;B00714A;2024-10-09 22:00;11.0
349190600;B00714A;2024-10-09 23:00;11.0
349190600;B00714A;2024-10-10 00:00;13.0
349190600;B00714A;2024-10-10 01:00;11.0
349190600;B00714A;2024-10-10 03:00;8.0
349190600;B00714A;2024-10-10 05:00;10.0
349190600;B00714A;2024-10-10 06:00;13.0
349190600;B00714A;2024-10-10 08:00;12.0
349190600;B00714A;2024-10-10 10:00;11.0
349190600;B00714A;2024-10-10 14:00;12.0
349190600;B00714A;2024-10-13 01:00;16.0
349190600;B00714A;2024-10-13 04:00;13.0
349190600;B00714A;2024-10-13 05:00;12.0
349190600;B00714A;2024-10-13 06:00;15.0
349190600;B00714A;2024-10-13 08:00;14.0
349190600;B00714A;2024-10-13 09:00;14.0
350170530;B00714A;2024-10-08 07:00;10.0
350170530;B00714A;2024-10-08 10:00;13.0
350170530;B00714A;2024-10-08 13:00;12.0
350170530;B00714A;2024-10-10 08:00;11.0
350170530;B00714A;2024-10-13 05:00;11.0
350170530;B00714A;2024-10-13 07:00;12.0
350170530;B00714A;2024-10-13 08:00;13.0
350170530;B00714A;2024-10-13 09:00;13.0
350190566;B00714A;2024-10-10 18:00;11.0
349190625;B00714A;2024-10-08 12:00;14.0
349190625;B00714A;2024-10-08 13:00;8.0
349190625;B00714A;2024-10-08 16:00;8.0
349190625;B00714A;2024-10-08 18:00;7.0
349190625;B00714A;2024-10-08 23:00;8.0
349190625;B00714A;2024-10-09 00:00;17.0
349190625;B00714A;2024-10-09 01:00;16.0
349190625;B00714A;2024-10-09 02:00;9.0
349190625;B00714A;2024-10-09 03:00;10.0
349190625;B00714A;2024-10-09 04:00;11.0
